 PdfType: central
 Format: lhagrid1
 ---
0.100000E-01 0.200000E-01 0.300000E-01 0.400000E-01 0.500000E-01 0.600000E-01 0.700000E-01 0.800000E-01 0.900000E-01 0.950000E-01 0.100000E+00 0.125000E+00 0.150000E+00 0.175000E+00 0.200000E+00 0.225000E+00 0.250000E+00 0.275000E+00 0.300000E+00 0.325000E+00 0.350000E+00 0.375000E+00 0.400000E+00 0.425000E+00 0.450000E+00 0.475000E+00 0.500000E+00 0.525000E+00 0.550000E+00 0.575000E+00 0.600000E+00 0.625000E+00 0.650000E+00 0.675000E+00 0.700000E+00 0.725000E+00 0.750000E+00 0.775000E+00 0.800000E+00 0.825000E+00 0.850000E+00 0.875000E+00 0.900000E+00 0.925000E+00 0.950000E+00 0.975000E+00 0.100000E+01 
0.100000E+01 0.111803E+01 0.122474E+01 0.158114E+01 0.200000E+01 0.252982E+01 0.316228E+01 0.387298E+01 0.500000E+01 0.632456E+01 0.800000E+01 0.100000E+02 0.134164E+02 0.178885E+02 0.240832E+02 0.316228E+02 0.424264E+02 0.565685E+02 0.761577E+02 0.100000E+03 0.134164E+03 0.178885E+03 0.240832E+03 0.316228E+03 
 -3 -2 -1 1 2 3 21
0.702500E+00  0.621050E+00  0.106420E+01  0.620800E+00  0.106195E+01  0.702500E+00  0.000000E+00  
0.736500E+00  0.654400E+00  0.108730E+01  0.654700E+00  0.108460E+01  0.736500E+00  0.000000E+00  
0.764500E+00  0.682850E+00  0.110535E+01  0.682650E+00  0.110315E+01  0.764500E+00  0.000000E+00  
0.787000E+00  0.705250E+00  0.111895E+01  0.705050E+00  0.111675E+01  0.787000E+00  0.000000E+00  
0.811500E+00  0.729600E+00  0.113260E+01  0.729400E+00  0.113040E+01  0.811500E+00  0.000000E+00  
0.830500E+00  0.748400E+00  0.114230E+01  0.748700E+00  0.113960E+01  0.830500E+00  0.000000E+00  
0.846000E+00  0.764500E+00  0.114870E+01  0.764300E+00  0.114650E+01  0.846000E+00  0.000000E+00  
0.857000E+00  0.775900E+00  0.115225E+01  0.775750E+00  0.115010E+01  0.857000E+00  0.000000E+00  
0.866500E+00  0.785350E+00  0.115430E+01  0.785700E+00  0.115165E+01  0.866500E+00  0.000000E+00  
0.873500E+00  0.792950E+00  0.115420E+01  0.792800E+00  0.115205E+01  0.873500E+00  0.000000E+00  
0.879000E+00  0.798950E+00  0.115320E+01  0.798800E+00  0.115105E+01  0.879000E+00  0.000000E+00  
0.882000E+00  0.802450E+00  0.115120E+01  0.802800E+00  0.114855E+01  0.882000E+00  0.000000E+00  
0.884500E+00  0.805500E+00  0.114760E+01  0.805400E+00  0.114550E+01  0.884500E+00  0.000000E+00  
0.886000E+00  0.807350E+00  0.114375E+01  0.807250E+00  0.114165E+01  0.886000E+00  0.000000E+00  
0.886500E+00  0.808100E+00  0.113900E+01  0.808000E+00  0.113690E+01  0.886500E+00  0.000000E+00  
0.886001E+00  0.808549E+00  0.113456E+01  0.808449E+00  0.113246E+01  0.886001E+00  0.000000E+00  
0.206700E+00  0.126300E+00  0.664600E+00  0.126300E+00  0.662000E+00  0.206700E+00  0.000000E+00  
0.270800E+00  0.188500E+00  0.712100E+00  0.188500E+00  0.709500E+00  0.270800E+00  0.000000E+00  
0.317550E+00  0.234000E+00  0.746700E+00  0.234000E+00  0.744100E+00  0.317550E+00  0.000000E+00  
0.425700E+00  0.339950E+00  0.826350E+00  0.339650E+00  0.824050E+00  0.425700E+00  0.000000E+00  
0.504500E+00  0.417450E+00  0.883800E+00  0.417200E+00  0.881550E+00  0.504500E+00  0.000000E+00  
0.566500E+00  0.478650E+00  0.927600E+00  0.478400E+00  0.925350E+00  0.566500E+00  0.000000E+00  
0.613500E+00  0.525400E+00  0.959850E+00  0.525150E+00  0.957600E+00  0.613500E+00  0.000000E+00  
0.648000E+00  0.559850E+00  0.982900E+00  0.560100E+00  0.980150E+00  0.648000E+00  0.000000E+00  
0.685500E+00  0.597750E+00  0.100645E+01  0.597550E+00  0.100425E+01  0.685500E+00  0.000000E+00  
0.713000E+00  0.625250E+00  0.102295E+01  0.625050E+00  0.102075E+01  0.713000E+00  0.000000E+00  
0.735000E+00  0.647800E+00  0.103540E+01  0.647600E+00  0.103320E+01  0.735000E+00  0.000000E+00  
0.752000E+00  0.665250E+00  0.104395E+01  0.665050E+00  0.104175E+01  0.752000E+00  0.000000E+00  
0.770000E+00  0.683600E+00  0.105160E+01  0.683400E+00  0.104940E+01  0.770000E+00  0.000000E+00  
0.783500E+00  0.697350E+00  0.105630E+01  0.697700E+00  0.105365E+01  0.783500E+00  0.000000E+00  
0.793500E+00  0.708400E+00  0.105775E+01  0.708250E+00  0.105560E+01  0.793500E+00  0.000000E+00  
0.800500E+00  0.716250E+00  0.105790E+01  0.716100E+00  0.105575E+01  0.800500E+00  0.000000E+00  
